STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
722146,12816, 19440610,   79.2,12,   72.0,12, 1018.5,12, 9999.9, 0,  68.5,12,   3.1,12,   9.9, 999.9,   87.3*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440611,   75.9,24,   71.3,24, 1016.5,24, 9999.9, 0,  84.0,24,   2.1,24,   7.0, 999.9,   82.4*,  71.2*,99.99 ,999.9, 010000,
722146,12816, 19440612,   75.9,24,   71.8,24, 1016.2,24, 9999.9, 0,  72.4,24,   2.0,24,   8.0, 999.9,   82.4*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440613,   80.6,24,   70.7,24, 1017.5,24, 9999.9, 0,  87.9,24,   1.9,24,   7.0, 999.9,   93.4*,  70.3*, 0.00I,999.9, 000000,
722146,12816, 19440614,   81.2,24,   71.8,24, 1016.9,24, 9999.9, 0,  88.0,24,   2.1,24,   8.9, 999.9,   93.4*,  71.2*, 0.00I,999.9, 000000,
722146,12816, 19440615,   82.3,24,   73.1,24, 1013.8,24, 9999.9, 0,  91.5,24,   3.1,24,  12.0, 999.9,   94.3*,  73.4*,99.99 ,999.9, 010010,
722146,12816, 19440616,   82.1,24,   71.9,24, 1012.9,24, 9999.9, 0,  87.7,24,   1.8,24,   8.9, 999.9,   96.3*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440617,   82.5,24,   74.6,24, 1014.9,24, 9999.9, 0,  76.0,24,   3.5,24,   9.9, 999.9,   97.3*,  74.3*, 0.00I,999.9, 000000,
722146,12816, 19440618,   80.6,24,   73.1,24, 1016.8,24, 9999.9, 0,  91.6,24,   2.2,24,   9.9, 999.9,   95.4*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440619,   79.2,24,   72.5,24, 1015.4,24, 9999.9, 0,  64.2,24,   1.8,24,   7.0, 999.9,   92.3*,  68.4*, 0.00I,999.9, 000000,
722146,12816, 19440620,   82.0,24,   74.1,24, 1011.6,24, 9999.9, 0,  91.6,24,   4.8,24,  12.0, 999.9,   94.3*,  72.3*, 0.00I,999.9, 000000,
722146,12816, 19440621,   84.2,24,   70.8,24, 1012.1,24, 9999.9, 0,  91.6,24,   3.8,24,   7.0, 999.9,   95.4*,  76.3*, 0.00I,999.9, 000000,
722146,12816, 19440622,   80.9,24,   69.5,24, 1017.0,24, 9999.9, 0,  79.0,24,   0.5,24,   5.1, 999.9,   93.4*,  68.4*, 0.00I,999.9, 000000,
722146,12816, 19440623,   83.3,24,   71.2,24, 1016.2,24, 9999.9, 0,  99.4,24,   3.5,24,  11.1, 999.9,   98.2*,  68.4*, 0.00I,999.9, 000000,
722146,12816, 19440624,   88.0,24,   76.3,24, 1010.6,24, 9999.9, 0,  95.5,24,   7.2,24,  13.0, 999.9,   98.2*,  80.2*, 0.00I,999.9, 000000,
722146,12816, 19440625,   86.5,24,   75.1,24, 1008.1,24, 9999.9, 0,  99.4,24,   5.5,24,   9.9, 999.9,   98.2*,  77.4*, 0.00I,999.9, 000010,
722146,12816, 19440626,   80.7,24,   70.7,24, 1011.3,23, 9999.9, 0,  75.9,24,   2.3,24,   6.0, 999.9,   93.4*,  69.3*, 0.00I,999.9, 000010,
722146,12816, 19440627,   77.1,24,   72.4,24, 1015.1,24, 9999.9, 0,  59.8,24,   2.6,24,  15.9, 999.9,   91.2*,  70.3*,99.99 ,999.9, 010010,
722146,12816, 19440628,   76.5,24,   71.3,24, 1018.7,24, 9999.9, 0,  95.6,24,   2.2,24,   8.0, 999.9,   90.3*,  70.3*,99.99 ,999.9, 010000,
722146,12816, 19440629,   77.2,24,   72.9,24, 1020.1,24, 9999.9, 0,  87.7,24,   3.7,24,  13.0, 999.9,   87.3*,  72.3*,99.99 ,999.9, 010000,
722146,12816, 19440630,   77.2,24,   73.1,24, 1019.7,24, 9999.9, 0,  45.2,24,   1.2,24,   5.1, 999.9,   84.4*,  72.3*,99.99 ,999.9, 010000,
722146,12816, 19440701,   80.2,24,   73.7,24, 1016.3,24, 9999.9, 0,  91.8,24,   2.8,24,   8.9, 999.9,   92.3*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440702,   77.8,24,   73.9,24, 1014.7,24, 9999.9, 0,  80.2,24,   2.5,24,   8.0, 999.9,   85.3*,  74.3*,99.99 ,999.9, 010000,
722146,12816, 19440703,   75.3,24,   73.3,24, 1014.8,24, 9999.9, 0,  29.5,24,   2.8,24,   7.0, 999.9,   78.3*,  71.2*,99.99 ,999.9, 010000,
722146,12816, 19440704,   74.9,24,   70.6,24, 1016.7,24, 9999.9, 0,  76.4,24,   4.1,24,   7.0, 999.9,   84.4*,  69.3*, 0.00I,999.9, 000000,
722146,12816, 19440705,   76.3,24,   71.7,24, 1019.0,24, 9999.9, 0,  83.9,24,   2.7,24,   8.9, 999.9,   82.4*,  72.3*,99.99 ,999.9, 010000,
722146,12816, 19440706,   77.0,24,   70.9,24, 1019.3,24, 9999.9, 0,  59.8,24,   2.5,24,   9.9, 999.9,   86.4*,  69.3*, 0.00I,999.9, 000000,
722146,12816, 19440707,   77.6,24,   71.0,24, 1019.5,24, 9999.9, 0,  67.5,24,   3.4,24,  13.0, 999.9,   88.3*,  68.4*,99.99 ,999.9, 010000,
722146,12816, 19440708,   80.6,24,   71.6,23, 1018.0,24, 9999.9, 0,  95.5,24,   3.4,24,   9.9, 999.9,   92.3*,  71.2*, 0.00I,999.9, 000000,
722146,12816, 19440709,   78.1,24,   71.8,24, 1016.7,24, 9999.9, 0,  83.7,24,   1.5,24,   7.0, 999.9,   89.2*,  70.3*,99.99 ,999.9, 010010,
722146,12816, 19440710,   74.4,24,   72.4,24, 1016.3,24, 9999.9, 0,  40.4,24,   3.0,24,  19.0, 999.9,   84.4*,  70.3*,99.99 ,999.9, 010010,
722146,12816, 19440711,   76.2,24,   71.7,24, 1017.8,24, 9999.9, 0,  76.5,24,   4.5,24,  13.0, 999.9,   91.2*,  70.3*,99.99 ,999.9, 010010,
722146,12816, 19440712,   77.8,24,   72.0,24, 1019.4,24, 9999.9, 0,  99.4,24,   2.7,24,   8.0, 999.9,   91.2*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440713,   77.8,24,   72.8,24, 1019.9,24, 9999.9, 0,  91.4,24,   2.9,24,  13.0, 999.9,   93.4*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440714,   79.0,24,   72.4,24, 1019.8,24, 9999.9, 0,  99.4,24,   1.8,24,   6.0, 999.9,   93.4*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440715,   79.3,24,   72.1,24, 1017.4,24, 9999.9, 0,  79.9,24,   1.6,24,   9.9, 999.9,   91.2*,  70.3*,99.99 ,999.9, 010000,
722146,12816, 19440716,   79.5,24,   74.6,24, 1013.5,24, 9999.9, 0,  84.1,24,   2.7,24,   9.9, 999.9,   90.3*,  73.4*,99.99 ,999.9, 010010,
722146,12816, 19440717,   81.2,24,   75.7,24, 1013.4,24, 9999.9, 0,  56.3,24,   2.8,24,   9.9, 999.9,   95.4*,  74.3*,99.99 ,999.9, 010000,
722146,12816, 19440718,   83.6,24,   75.0,24, 1015.1,24, 9999.9, 0,  68.1,24,   2.2,24,   7.0, 999.9,   96.3*,  74.3*, 0.00I,999.9, 000000,
722146,12816, 19440719,   81.0,24,   72.0,24, 1016.2,24, 9999.9, 0,  56.8,24,   2.6,24,  12.0, 999.9,   95.4*,  70.3*,99.99 ,999.9, 010010,
722146,12816, 19440720,   79.7,24,   71.7,24, 1014.5,24, 9999.9, 0,  95.6,24,   3.3,24,   8.9, 999.9,   91.2*,  70.3*,99.99 ,999.9, 010010,
722146,12816, 19440721,   80.1,24,   73.4,24, 1014.6,24, 9999.9, 0,  99.4,24,   4.8,24,  14.0, 999.9,   92.3*,  72.3*,99.99 ,999.9, 010000,
722146,12816, 19440722,   75.8,24,   73.3,24, 1016.5,24, 9999.9, 0,  95.3,24,   2.3,24,   6.0, 999.9,   80.2*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440723,   75.6,24,   72.1,24, 1016.0,24, 9999.9, 0,  63.8,24,   2.1,24,   5.1, 999.9,   83.3*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440724,   77.1,24,   72.9,24, 1015.1,24, 9999.9, 0,  52.6,24,   2.3,24,   7.0, 999.9,   88.3*,  71.2*,99.99 ,999.9, 110010,
722146,12816, 19440725,   79.9,24,   72.2,24, 1015.0,24, 9999.9, 0,  84.0,24,   2.3,24,   7.0, 999.9,   93.4*,  70.3*, 0.00I,999.9, 000000,
722146,12816, 19440726,   80.9,24,   72.7,24, 1014.9,24, 9999.9, 0,  68.1,24,   2.5,24,   9.9, 999.9,   91.2*,  71.2*, 0.00I,999.9, 000000,
722146,12816, 19440727,   81.3,24,   70.9,24, 1014.5,24, 9999.9, 0,  87.7,24,   3.9,24,   9.9, 999.9,   94.3*,  70.3*, 0.00I,999.9, 000000,
722146,12816, 19440728,   82.5,24,   74.8,24, 1014.1,24, 9999.9, 0,  95.5,24,   4.4,24,   9.9, 999.9,   95.4*,  74.3*,99.99 ,999.9, 010000,
722146,12816, 19440729,   83.6,24,   75.1,24, 1014.7,24, 9999.9, 0,  99.4,24,   3.8,24,   8.9, 999.9,   94.3*,  74.3*, 0.00I,999.9, 000000,
722146,12816, 19440730,   77.2,24,   72.1,24, 1016.3,24, 9999.9, 0,  68.5,24,   4.1,24,   8.9, 999.9,   88.3*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440731,   79.1,24,   73.1,24, 1015.1,24, 9999.9, 0,  80.2,24,   2.4,24,   6.0, 999.9,   94.3*,  70.3*, 0.00I,999.9, 000000,
722146,12816, 19440801,   80.3,24,   74.5,24, 1014.1,24, 9999.9, 0,  75.9,24,   2.9,24,   6.0, 999.9,   90.3*,  72.3*,99.99 ,999.9, 010000,
722146,12816, 19440802,   77.8,24,   74.4,24, 1015.7,24, 9999.9, 0,  49.0,24,   4.3,24,  12.0, 999.9,   87.3*,  73.4*,99.99 ,999.9, 010010,
722146,12816, 19440803,   79.9,24,   74.3,24, 1017.5,24, 9999.9, 0,  83.8,24,   4.6,24,  11.1, 999.9,   93.4*,  73.4*,99.99 ,999.9, 010010,
722146,12816, 19440804,   79.7,24,   73.2,24, 1018.4,24, 9999.9, 0,  95.4,24,   5.3,24,   9.9, 999.9,   92.3*,  73.4*,99.99 ,999.9, 010000,
722146,12816, 19440805,   80.1,24,   73.2,24, 1018.5,24, 9999.9, 0,  91.6,24,   3.8,24,   9.9, 999.9,   93.4*,  72.3*,99.99 ,999.9, 010000,
722146,12816, 19440806,   76.9,24,   74.6,24, 1015.6,23, 9999.9, 0,  60.5,24,   2.5,24,   6.0, 999.9,   88.3*,  73.4*,99.99 ,999.9, 010010,
722146,12816, 19440807,   77.2,24,   74.0,24, 1014.5,24, 9999.9, 0,  83.7,24,   2.7,24,   6.0, 999.9,   82.4*,  72.3*,99.99 ,999.9, 010000,
722146,12816, 19440808,   78.7,24,   75.7,24, 1015.7,24, 9999.9, 0,  76.0,24,   2.5,24,   4.1, 999.9,   85.3*,  74.3*,99.99 ,999.9, 010010,
722146,12816, 19440809,   77.3,24,   74.7,24, 1018.7,24, 9999.9, 0,  37.1,24,   0.6,24,   2.9, 999.9,   84.4*,  75.4*,99.99 ,999.9, 010010,
722146,12816, 19440810,   76.3,24,   73.6,24, 1019.3,24, 9999.9, 0,  29.5,24,   1.3,24,   2.9, 999.9,   86.4*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440811,   78.4,24,   72.1,24, 1017.8,24, 9999.9, 0,  41.7,24,   1.2,24,   2.9, 999.9,   89.2*,  71.2*,99.99 ,999.9, 010000,
722146,12816, 19440812,   78.6,24,   71.6,24, 1016.7,24, 9999.9, 0,  76.2,24,   2.1,24,   4.1, 999.9,   87.3*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440813,   77.6,24,   72.6,24, 1017.1,24, 9999.9, 0,  80.0,24,   2.1,24,   2.9, 999.9,   84.4*,  73.4*,99.99 ,999.9, 010010,
722146,12816, 19440814,   78.9,24,   72.0,24, 1018.5,24, 9999.9, 0,  99.4,24,   1.9,24,   2.9, 999.9,   91.2*,  71.2*, 0.00I,999.9, 000000,
722146,12816, 19440815,   78.9,24,   72.1,24, 1020.0,24, 9999.9, 0,  95.6,24,   1.7,24,   4.1, 999.9,   92.3*,  70.3*,99.99 ,999.9, 010010,
722146,12816, 19440816,   79.4,24,   73.7,24, 1018.6,24, 9999.9, 0,  71.9,24,   1.1,24,   2.9, 999.9,   91.2*,  71.2*, 0.00I,999.9, 100000,
722146,12816, 19440817,   81.5,24,   72.8,24, 1016.4,24, 9999.9, 0,  99.4,24,   1.5,24,   2.9, 999.9,   95.4*,  71.2*, 0.00I,999.9, 000000,
722146,12816, 19440818,   82.1,24,   74.9,24, 1015.8,24, 9999.9, 0,  88.0,24,   2.3,24,   2.9, 999.9,   90.3*,  74.3*,99.99 ,999.9, 010010,
722146,12816, 19440819,   78.3,24,   74.6,24, 1017.4,24, 9999.9, 0,  84.1,24,   1.1,24,   2.9, 999.9,   89.2*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440820,   79.4,24,   74.1,24, 1020.2,24, 9999.9, 0,  91.7,24,   1.7,24,   2.9, 999.9,   88.3*,  73.4*, 0.00I,999.9, 000000,
722146,12816, 19440821,   79.0,24,   73.3,24, 1021.3,24, 9999.9, 0,  99.4,24,   2.1,24,   2.9, 999.9,   86.4*,  73.4*,99.99 ,999.9, 010000,
722146,12816, 19440822,   81.4,24,   72.7,24, 1019.5,24, 9999.9, 0,  56.5,24,   1.6,24,   2.9, 999.9,   91.2*,  73.4*,99.99 ,999.9, 110000,
722146,12816, 19440823,   81.0,24,   71.7,24, 1017.0,24, 9999.9, 0,  75.9,24,   1.1,24,   2.9, 999.9,   92.3*,  71.2*, 0.00I,999.9, 100000,
722146,12816, 19440824,   81.0,24,   73.6,24, 1016.1,24, 9999.9, 0,  91.8,24,   1.6,24,   2.9, 999.9,   96.3*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440825,   78.5,23,   72.8,23, 1015.7,22, 9999.9, 0,  83.3,23,   2.2,23,   2.9, 999.9,   88.3*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440826,   80.2,24,   72.9,24, 1017.2,24, 9999.9, 0,  83.8,24,   1.1,24,   2.9, 999.9,   92.3*,  72.3*,99.99 ,999.9, 010000,
722146,12816, 19440827,   79.9,24,   73.6,24, 1018.8,24, 9999.9, 0,  72.5,24,   1.3,24,   2.9, 999.9,   90.3*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440828,   78.3,23,   73.9,23, 1018.7,23, 9999.9, 0,  79.5,23,   1.7,23,   2.9, 999.9,   86.4*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440829,   79.7,24,   73.9,24, 1016.6,24, 9999.9, 0,  95.6,24,   1.0,24,   2.9, 999.9,   87.3*,  74.3*,99.99 ,999.9, 010010,
722146,12816, 19440830,   80.1,24,   73.7,24, 1015.5,24, 9999.9, 0,  91.6,24,   0.7,24,   1.9, 999.9,   90.3*,  71.2*, 0.00I,999.9, 000000,
722146,12816, 19440831,   80.2,24,   74.6,24, 1015.6,24, 9999.9, 0,  87.6,24,   1.1,24,   2.9, 999.9,   91.2*,  72.3*, 0.00I,999.9, 000010,
722146,12816, 19440901,   80.5,24,   75.8,24, 1017.0,24, 9999.9, 0,  83.7,24,   0.9,24,   2.9, 999.9,   92.3*,  75.4*, 0.00I,999.9, 000000,
722146,12816, 19440902,   80.6,24,   75.1,24, 1018.2,24, 9999.9, 0,  91.8,24,   1.1,24,   2.9, 999.9,   93.4*,  73.4*,99.99 ,999.9, 010000,
722146,12816, 19440903,   82.6,24,   76.1,24, 1018.0,24, 9999.9, 0,  91.6,24,   0.8,24,   2.9, 999.9,   93.4*,  74.3*, 0.00I,999.9, 000010,
722146,12816, 19440904,   84.3,24,   75.1,24, 1015.2,24, 9999.9, 0,  91.6,24,   1.1,24,   2.9, 999.9,   97.3*,  75.4*, 0.00I,999.9, 000010,
722146,12816, 19440905,   84.2,24,   75.2,24, 1012.6,24, 9999.9, 0,  87.6,24,   1.5,24,   2.9, 999.9,   96.3*,  75.4*, 0.00I,999.9, 000010,
722146,12816, 19440906,   84.2,24,   74.6,24, 1013.2,24, 9999.9, 0,  75.9,24,   1.5,24,   2.9, 999.9,   95.4*,  73.4*, 0.00I,999.9, 000010,
722146,12816, 19440907,   81.6,24,   74.0,24, 1015.5,24, 9999.9, 0,  99.4,24,   1.7,24,   2.9, 999.9,   91.2*,  75.4*, 0.00I,999.9, 000000,
722146,12816, 19440908,   78.3,24,   73.4,24, 1016.0,24, 9999.9, 0,  99.4,24,   0.9,24,   2.9, 999.9,   91.2*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440909,   75.8,24,   74.1,24, 1014.6,24, 9999.9, 0,  83.5,24,   1.1,24,   2.9, 999.9,   82.4*,  73.4*,99.99 ,999.9, 110010,
722146,12816, 19440910,   79.2,24,   73.5,24, 1014.0,24, 9999.9, 0,  65.0,24,   1.1,24,   2.9, 999.9,   93.4*,  72.3*,99.99 ,999.9, 010010,
722146,12816, 19440911,   77.7,24,   74.6,24, 1013.0,24, 9999.9, 0,  87.9,24,   1.4,24,   2.9, 999.9,   91.2*,  71.2*,99.99 ,999.9, 010010,
722146,12816, 19440912,   78.5,24,   73.3,24, 1010.9,24, 9999.9, 0,  80.4,24,   1.6,24,  13.0, 999.9,   90.3*,  70.3*,99.99 ,999.9, 010010,
722146,12816, 19440913,   80.1,24,   73.5,24, 1007.9,24, 9999.9, 0,  99.4,24,   2.4,24,   8.9, 999.9,   89.2*,  73.4*, 0.00I,999.9, 000000,
722146,12816, 19440914,   77.4,24,   66.0,24, 1009.2,24, 9999.9, 0,  99.4,24,   4.0,24,   8.9, 999.9,   87.3*,  67.3*, 0.00I,999.9, 000000,
722146,12816, 19440915,   73.2,24,   63.4,24, 1014.8,24, 9999.9, 0,  99.4,24,   2.4,24,   6.0, 999.9,   86.4*,  61.3*, 0.00I,999.9, 000000,
722146,12816, 19440916,   73.2,24,   67.1,24, 1017.3,24, 9999.9, 0,  79.9,24,   1.0,24,   4.1, 999.9,   87.3*,  63.3*, 0.00I,999.9, 000000,
722146,12816, 19440917,   77.6,24,   71.6,24, 1017.1,24, 9999.9, 0,  95.5,24,   3.1,24,   7.0, 999.9,   88.3*,  71.2*,99.99 ,999.9, 010000,
722146,12816, 19440918,   77.1,24,   74.2,24, 1017.6,24, 9999.9, 0,  60.9,24,   3.9,24,   8.0, 999.9,   84.4*,  73.4*,99.99 ,999.9, 010000,
722146,12816, 19440919,   77.1,24,   75.3,24, 1017.3,24, 9999.9, 0,  42.1,24,   2.6,24,   4.1, 999.9,   85.3*,  74.3*,99.99 ,999.9, 010010,
722146,12816, 19440920,   78.8,24,   75.2,24, 1016.6,24, 9999.9, 0,  44.5,24,   2.5,24,   6.0, 999.9,   89.2*,  74.3*,99.99 ,999.9, 110000,
722146,12816, 19440921,   78.8,24,   72.6,24, 1016.1,24, 9999.9, 0,  91.5,24,   0.7,24,   2.9, 999.9,   93.4*,  70.3*, 0.00I,999.9, 000010,
722146,12816, 19440922,   79.3,24,   72.7,24, 1014.1,24, 9999.9, 0,  79.7,24,   0.9,24,   2.9, 999.9,   90.3*,  70.3*, 0.00I,999.9, 000000,
722146,12816, 19440923,   79.3,24,   73.2,24, 1014.0,24, 9999.9, 0,  95.4,24,   1.2,24,   2.9, 999.9,   90.3*,  71.2*,99.99 ,999.9, 010000,
722146,12816, 19440924,   77.6,24,   72.2,24, 1017.0,24, 9999.9, 0,  95.6,24,   1.5,24,   4.1, 999.9,   85.3*,  70.3*,99.99 ,999.9, 010000,
722146,12816, 19440925,   77.2,24,   70.0,24, 1019.6,24, 9999.9, 0,  87.9,24,   3.6,24,   9.9, 999.9,   85.3*,  71.2*, 0.00I,999.9, 000000,
722146,12816, 19440926,   76.3,24,   67.0,24, 1020.7,24, 9999.9, 0,  83.9,24,   3.7,24,   9.9, 999.9,   85.3*,  68.4*, 0.00I,999.9, 000000,
722146,12816, 19440927,   76.3,24,   67.9,24, 1019.4,24, 9999.9, 0,  95.6,24,   2.0,24,   4.1, 999.9,   89.2*,  68.4*,99.99 ,999.9, 010000,
722146,12816, 19440928,   78.9,24,   71.0,24, 1017.8,24, 9999.9, 0,  87.8,24,   1.4,24,   7.0, 999.9,   92.3*,  68.4*, 0.00I,999.9, 000000,
722146,12816, 19440929,   81.3,24,   72.8,24, 1015.5,24, 9999.9, 0,  87.8,24,   4.2,24,  11.1, 999.9,   92.3*,  71.2*, 0.00I,999.9, 000000,
722146,12816, 19440930,   78.7,24,   74.3,24, 1013.6,24, 9999.9, 0,  87.9,24,   4.8,24,  11.1, 999.9,   88.3*,  73.4*,99.99 ,999.9, 010000,
722146,12816, 19441001,   79.4,24,   72.4,24, 1014.4,24, 9999.9, 0,  72.0,24,   2.5,24,   5.1, 999.9,   89.2*,  71.2*, 0.00I,999.9, 000000,
722146,12816, 19441002,   76.9,24,   71.2,24, 1016.0,24, 9999.9, 0,  99.4,24,   3.7,24,   8.0, 999.9,   85.3*,  70.3*, 0.00I,999.9, 000000,
722146,12816, 19441003,   75.8,23,   67.5,23, 1015.9,23, 9999.9, 0,  87.3,23,   2.4,23,   7.0, 999.9,   86.4*,  67.3*, 0.00I,999.9, 000000,
722146,12816, 19441004,   74.7,24,   65.6,24, 1017.2,24, 9999.9, 0,  87.7,24,   1.8,24,   7.0, 999.9,   88.3*,  63.3*, 0.00I,999.9, 000000,
722146,12816, 19441005,   77.2,24,   68.4,24, 1020.7,24, 9999.9, 0,  83.9,24,   2.3,24,   7.0, 999.9,   90.3*,  66.4*, 0.00I,999.9, 000000,
722146,12816, 19441006,   76.4,24,   67.9,24, 1022.9,24, 9999.9, 0,  67.9,24,   1.5,24,   6.0, 999.9,   90.3*,  65.3*, 0.00I,999.9, 000000,
722146,12816, 19441007,   75.8,24,   67.7,24, 1020.5,24, 9999.9, 0,  79.4,24,   0.7,24,   4.1, 999.9,   89.2*,  65.3*, 0.00I,999.9, 000000,
722146,12816, 19441008,   73.6,24,   69.9,24, 1015.0,24, 9999.9, 0,  41.1,24,   2.6,24,   9.9, 999.9,   85.3*,  67.3*,99.99 ,999.9, 010010,
722146,12816, 19441009,   70.2,24,   59.6,24, 1013.3,24, 9999.9, 0,  52.9,24,   2.5,24,   6.0, 999.9,   80.2*,  61.3*,99.99 ,999.9, 010000,
722146,12816, 19441010,   63.0,24,   52.2,24, 1013.4,24, 9999.9, 0,  99.4,24,   2.9,24,   6.0, 999.9,   79.3*,  53.4*, 0.00I,999.9, 000000,
722146,12816, 19441011,   62.0,24,   50.0,24, 1012.9,24, 9999.9, 0,  69.1,24,   2.4,24,   4.1, 999.9,   78.3*,  48.4*, 0.00I,999.9, 000000,
722146,12816, 19441012,   66.2,23,   54.0,23, 1012.5,23, 9999.9, 0,  99.4,23,   3.0,23,   6.0, 999.9,   77.4*,  55.4*, 0.00I,999.9, 000000,
722146,12816, 19441013,   62.9,24,   53.7,24, 1013.8,24, 9999.9, 0,  68.6,24,   3.2,24,   9.9, 999.9,   71.2*,  56.3*,99.99 ,999.9, 010000,
722146,12816, 19441014,   60.2,24,   51.1,24, 1018.2,24, 9999.9, 0,  72.5,24,   1.8,24,   5.1, 999.9,   74.3*,  48.4*, 0.00I,999.9, 000000,
722146,12816, 19441015,   57.6, 4,   55.6, 4, 1020.2, 4, 9999.9, 0,  99.4, 4,   0.0, 4, 999.9, 999.9,   59.4*,  56.3*, 0.00I,999.9, 000000,
722146,12816, 19730101,   69.1,24,   63.9,24, 1019.3,24, 9999.9, 0,   5.9,24,   2.2,24,   7.0, 999.9,   78.8*,  62.6*, 0.00H,999.9, 010000,
722146,12816, 19730102,   67.2,24,   61.4,24, 1020.1,24, 9999.9, 0,   6.2,24,   2.1,24,   7.0, 999.9,   80.6*,  57.2*, 0.00D,999.9, 000000,
722146,12816, 19730103,   67.9,24,   63.9,24, 1021.3,24, 9999.9, 0,   3.6,24,   7.7,24,  15.0,  20.0,   80.6*,  62.6*, 0.00D,999.9, 100000,
722146,12816, 19730104,   71.2,24,   66.9,24, 1020.2,24, 9999.9, 0,   5.1,24,   4.8,24,  11.8, 999.9,   82.4*,  64.4*, 0.00D,999.9, 110000,
722146,12816, 19730105,   72.0,24,   66.0,24, 1019.6,24, 9999.9, 0,   5.3,24,   4.6,24,   8.9, 999.9,   82.4*,  68.0*, 0.00D,999.9, 000000,
722146,12816, 19730106,   68.0,24,   63.3,24, 1018.5,24, 9999.9, 0,   3.9,24,   6.2,24,  14.0, 999.9,   78.8*,  62.6*, 0.00D,999.9, 100000,
722146,12816, 19730107,   60.2,24,   58.5,23, 1019.7,24, 9999.9, 0,   3.3,23,   7.7,24,  10.9, 999.9,   69.8*,  55.9*, 0.08G,999.9, 110000,
722146,12816, 19730108,   59.6,24,   57.3,24, 1016.7,24, 9999.9, 0,   2.1,24,   7.4,24,  17.9,  33.0,   75.2*,  46.4*, 0.00G,999.9, 110000,
722146,12816, 19730109,   39.4,23,   36.5,23, 1022.9,23, 9999.9, 0,   3.9,23,   8.0,23,  11.8, 999.9,   44.6*,  35.6*, 0.00C,999.9, 000000,
722146,12816, 19730110,   39.9,24,   37.6,24, 1022.1,24, 9999.9, 0,   4.1,24,   8.4,24,  11.8, 999.9,   42.8*,  37.4*, 0.00H,999.9, 010000,
722146,12816, 19730111,   42.8,22,   39.6,20, 1016.5,22, 9999.9, 0,   5.0,22,   6.4,22,  10.9, 999.9,   47.8*,  39.9 , 0.91G,999.9, 110000,
722146,12816, 19730112,   41.6,23,   37.8,22, 1016.7,23, 9999.9, 0,   5.5,23,   8.4,23,  15.0, 999.9,   48.9 ,  37.9*, 0.16G,999.9, 110000,
722146,12816, 19730113,   40.9,23,   28.8,23, 1024.1,23, 9999.9, 0,   7.0,23,   7.3,23,  11.8, 999.9,   54.9*,  30.9 , 0.00G,999.9, 000000,
722146,12816, 19730114,   40.2,24,   27.3,24, 1027.7,24, 9999.9, 0,   7.0,24,   3.2,24,   7.0, 999.9,   61.9*,  27.0 , 0.00I,999.9, 000000,
722146,12816, 19730115,   49.7,24,   40.6,24, 1024.4,24, 9999.9, 0,   6.8,24,   6.7,24,  15.0, 999.9,   70.9*,  38.8 , 0.00I,999.9, 000000,
722146,12816, 19730116,   52.3,23,   38.9,20, 1026.6,23, 9999.9, 0,   6.1,23,   5.0,23,   8.0, 999.9,   70.9 ,  36.9 , 0.00I,999.9, 000000,
722146,12816, 19730117,   55.8,24,   48.6,24, 1027.0,24, 9999.9, 0,   5.3,24,   4.8,24,  12.8, 999.9,   73.9*,  43.0 , 0.00I,999.9, 100000,
722146,12816, 19730118,   62.1,24,   53.6,23, 1022.4,23, 9999.9, 0,   5.9,23,   3.1,24,   9.9, 999.9,   79.9*,  50.0*, 0.00I,999.9, 000000,
722146,12816, 19730119,   64.9,24,   56.5,24, 1015.9,24, 9999.9, 0,   5.7,24,   6.0,24,  18.8,  24.9,   79.9 ,  54.0 , 0.00I,999.9, 100000,
722146,12816, 19730120,   56.6,24,   44.3,24, 1015.4,24, 9999.9, 0,   6.3,24,   5.1,24,   9.9, 999.9,   81.0 ,  39.9 , 0.00I,999.9, 000000,
722146,12816, 19730121,   57.5,23,   48.6,23, 1014.0,23, 9999.9, 0,   7.0,23,   6.3,22,  15.0,  22.0,   74.8 ,  45.9*, 0.00I,999.9, 000000,
